,last_login
74028,5.0
74029,9.3
74030,0.8
74031,58.4
74032,0.3
74033,14.1
74034,17.8
74035,30.5
74036,10.0
74037,14.6
74038,41.1
74039,15.9
74040,33.0
74041,35.2
74042,57.7
74043,23.7
74044,2.0
74045,12.6
74046,54.5
74047,29.5
74048,52.7
74049,16.4
74050,56.2
74051,14.9
74052,17.5
74053,48.5
74054,3.5
74055,11.1
74056,2.8
74057,50.9
74058,14.2
74059,19.1
74060,11.1
74061,20.9
74062,60.6
74063,5.2
74064,55.4
74065,57.4
74066,26.6
74067,18.1
74068,124.1
74069,14.1
74070,22.6
74071,21.5
74072,39.0
74073,0.5
74074,39.6
74075,46.0
74076,94.0
74077,40.5
74078,203.9
74079,23.6
74080,16.7
74081,54.4
74082,62.5
74083,8.4
74084,30.9
74085,4.3
74086,36.3
74087,2.6
74088,23.9
74089,10.5
74090,12.9
74091,92.0
74092,70.5
74093,117.7
74094,18.5
74095,86.6
74096,6.8
74097,14.6
74098,17.9
74099,85.2
74100,9.3
74101,26.6
74102,2.3
74103,65.6
74104,1.5
74105,34.6
74106,132.5
74107,13.0
74108,88.8
74109,27.8
74110,2.5
74111,61.5
74112,39.7
74113,105.3
74114,21.6
74115,17.4
74116,25.4
74117,47.1
74118,28.9
74119,96.7
74120,7.5
74121,7.2
74122,65.7
74123,44.1
74124,23.6
74125,86.4
74126,27.0
74127,26.3
74128,8.9
74129,36.8
74130,6.9
74131,31.0
74132,7.8
74133,8.0
74134,57.4
74135,82.6
74136,15.0
74137,7.6
74138,37.8
74139,7.5
74140,5.5
74141,24.1
74142,8.1
74143,29.6
74144,91.8
74145,15.6
74146,86.3
74147,50.2
74148,14.8
74149,5.2
74150,47.8
74151,20.2
74152,8.6
74153,40.7
74154,122.7
74155,1.8
74156,50.0
74157,13.4
74158,13.5
74159,52.0
74160,82.6
74161,53.7
74162,8.2
74163,12.5
74164,28.9
74165,5.9
74166,65.6
74167,12.7
74168,3.1
74169,21.9
74170,45.3
74171,4.4
74172,97.1
74173,11.7
74174,43.4
74175,15.3
74176,4.6
74177,18.0
74178,34.0
74179,3.7
74180,56.2
74181,15.7
74182,81.7
74183,6.0
74184,140.1
74185,25.4
74186,47.5
74187,21.8
74188,22.3
74189,49.5
74190,39.4
74191,7.3
74192,4.5
74193,6.7
74194,101.8
74195,52.2
74196,83.5
74197,56.5
74198,37.1
74199,32.6
74200,31.8
74201,16.3
74202,107.3
74203,42.4
74204,8.7
74205,32.4
74206,114.3
74207,19.3
74208,3.1
74209,6.0
74210,21.7
74211,10.0
74212,4.9
74213,27.5
74214,13.1
74215,28.4
74216,15.0
74217,25.0
74218,13.2
74219,10.1
74220,4.2
74221,39.9
74222,58.3
74223,4.6
74224,14.1
74225,93.3
74226,13.3
74227,14.7
74228,10.0
74229,5.5
74230,48.0
74231,7.7
74232,5.1
74233,15.3
74234,3.8
74235,6.2
74236,17.3
74237,22.1
74238,52.8
74239,70.7
74240,64.9
74241,1.7
74242,27.4
74243,7.0
74244,4.4
74245,33.0
74246,1.2
74247,9.4
74248,4.5
74249,30.3
74250,0.1
74251,10.8
74252,11.4
74253,18.5
74254,17.4
74255,13.1
74256,14.0
74257,14.2
74258,33.5
74259,8.4
74260,13.7
74261,50.8
74262,16.1
74263,8.9
74264,9.8
74265,44.5
74266,20.7
74267,8.7
74268,96.8
74269,21.7
74270,16.0
74271,41.8
74272,10.9
74273,2.9
74274,24.6
74275,29.4
74276,25.6
74277,77.3
74278,10.5
74279,49.0
74280,2.3
74281,49.0
74282,32.5
74283,4.5
74284,18.5
74285,21.3
74286,62.4
74287,14.4
74288,32.9
74289,22.4
74290,35.2
74291,7.4
74292,137.4
74293,3.8
74294,6.5
74295,57.9
74296,9.0
74297,20.0
74298,5.8
74299,3.9
74300,20.3
74301,13.6
74302,57.8
74303,3.5
74304,79.6
74305,72.8
74306,8.4
74307,11.0
74308,26.6
74309,1.4
74310,22.8
74311,9.0
74312,81.6
74313,3.4
74314,18.6
74315,1.1
74316,5.9
74317,7.7
74318,22.8
74319,73.9
74320,19.0
74321,90.4
74322,9.1
74323,37.5
74324,19.6
74325,25.4
74326,83.4
74327,2.0
74328,24.7
74329,135.0
74330,46.4
74331,5.3
74332,26.2
74333,61.2
74334,32.9
74335,13.4
74336,3.0
74337,74.8
74338,41.1
74339,146.3
74340,50.8
74341,16.2
74342,14.8
74343,9.8
74344,18.6
74345,6.3
74346,8.7
74347,58.2
74348,9.1
74349,14.2
74350,0.2
74351,16.3
74352,14.8
74353,7.3
74354,7.6
74355,109.6
74356,69.0
74357,6.0
74358,22.0
74359,37.6
74360,22.9
74361,30.9
74362,28.7
74363,32.6
74364,14.9
74365,12.3
74366,11.5
74367,3.1
74368,76.8
74369,0.3
74370,6.0
74371,38.7
74372,149.3
74373,4.6
74374,7.6
74375,16.1
74376,54.7
74377,10.5
74378,90.6
74379,20.7
74380,29.0
74381,59.3
74382,26.0
74383,0.4
74384,0.6
74385,80.3
74386,14.0
74387,41.7
74388,41.3
74389,8.3
74390,1.6
74391,81.0
74392,36.1
74393,23.6
74394,31.3
74395,12.4
74396,5.8
74397,1.2
74398,3.5
74399,45.2
74400,1.8
74401,73.8
74402,66.9
74403,65.4
74404,36.0
74405,13.1
74406,22.0
74407,43.3
74408,10.1
74409,13.9
74410,9.0
74411,70.4
74412,8.1
74413,44.9
74414,7.9
74415,15.9
74416,74.5
74417,2.4
74418,35.5
74419,12.5
74420,2.1
74421,2.6
74422,3.2
74423,46.5
74424,14.0
74425,12.3
74426,43.0
74427,2.6
74428,9.9
74429,16.1
74430,16.7
74431,1.9
74432,1.4
74433,54.9
74434,60.8
74435,25.1
74436,31.3
74437,5.8
74438,8.1
74439,35.7
74440,4.6
74441,0.1
74442,16.8
74443,69.6
74444,1.1
74445,42.3
74446,13.5
74447,30.8
74448,51.0
74449,1.5
74450,58.4
74451,5.2
74452,7.6
74453,56.6
74454,14.3
74455,14.9
74456,45.1
74457,30.5
74458,21.5
74459,11.7
74460,11.3
74461,6.5
74462,18.5
74463,16.8
74464,0.7
74465,21.2
74466,11.6
74467,21.6
74468,22.0
74469,19.8
74470,58.8
74471,20.1
74472,24.3
74473,6.8
74474,5.7
74475,2.5
74476,6.4
74477,26.8
74478,10.1
74479,1.5
74480,9.7
74481,5.6
74482,3.1
74483,0.6
74484,4.9
74485,13.6
74486,1.5
74487,20.8
74488,12.8
74489,33.4
74490,14.5
74491,7.0
74492,21.8
74493,4.3
74494,11.0
74495,47.0
74496,32.4
74497,8.7
74498,29.8
74499,34.0
74500,28.2
74501,18.9
74502,8.2
74503,77.1
74504,15.6
74505,29.8
74506,47.1
74507,13.6
74508,79.3
74509,6.7
74510,54.7
74511,18.4
74512,106.2
74513,18.0
74514,3.4
74515,17.1
74516,12.0
74517,11.3
74518,19.0
74519,23.6
74520,3.5
74521,25.6
74522,55.3
74523,35.6
74524,8.8
74525,18.2
74526,6.1
74527,5.2
74528,7.8
74529,54.8
74530,8.5
74531,131.8
74532,3.3
74533,0.8
74534,28.8
74535,3.5
74536,13.9
74537,25.2
74538,13.3
74539,8.6
74540,27.0
74541,11.8
74542,34.1
74543,2.7
74544,45.3
74545,4.1
74546,0.8
74547,54.7
74548,72.6
74549,15.4
74550,15.1
74551,10.6
74552,4.2
74553,14.6
74554,1.6
74555,6.8
74556,50.9
74557,9.9
74558,7.0
74559,4.6
74560,62.4
74561,133.8
74562,29.8
74563,23.0
74564,15.7
74565,5.2
74566,2.4
74567,8.3
74568,4.9
74569,8.1
74570,64.5
74571,47.1
74572,32.4
74573,20.2
74574,14.5
74575,4.0
74576,9.6
74577,12.2
74578,30.9
74579,17.6
74580,2.0
74581,1.5
74582,20.2
74583,10.1
74584,68.1
74585,49.9
74586,34.0
74587,33.7
74588,61.6
74589,42.5
74590,69.0
74591,148.0
74592,38.6
74593,111.1
74594,3.9
74595,3.0
74596,5.8
74597,52.8
74598,14.2
74599,52.7
74600,39.4
74601,5.9
74602,16.1
74603,27.7
74604,34.8
74605,3.0
74606,8.3
74607,17.7
74608,29.7
74609,21.8
74610,6.9
74611,37.9
74612,81.1
74613,6.8
74614,2.7
74615,6.6
74616,14.1
74617,12.8
74618,10.3
74619,19.7
74620,58.6
74621,153.0
74622,45.9
74623,79.3
74624,40.2
74625,29.7
74626,5.9
74627,45.2
74628,9.5
74629,14.4
74630,51.6
74631,26.4
74632,36.4
74633,1.1
74634,4.1
74635,16.6
74636,100.9
74637,6.0
74638,13.8
74639,20.0
74640,7.7
74641,37.0
74642,12.3
74643,11.2
74644,28.0
74645,23.6
74646,17.3
74647,5.9
74648,28.9
74649,15.2
74650,14.8
74651,53.9
74652,19.3
74653,2.9
74654,6.1
74655,58.7
74656,3.4
74657,85.0
74658,19.9
74659,17.5
74660,35.7
74661,3.9
74662,79.8
74663,29.3
74664,25.5
74665,33.8
74666,14.9
74667,12.3
74668,4.5
74669,35.8
74670,65.8
74671,5.9
74672,10.1
74673,78.3
74674,1.1
74675,27.1
74676,15.8
74677,7.3
74678,26.6
74679,4.8
74680,143.8
74681,7.0
74682,17.1
74683,54.8
74684,96.7
74685,114.9
74686,11.1
74687,37.3
74688,17.7
74689,25.4
74690,63.8
74691,0.7
74692,44.1
74693,19.5
74694,1.5
74695,7.6
74696,5.9
74697,1.3
74698,18.4
74699,27.1
74700,6.8
74701,11.4
74702,68.7
74703,36.1
74704,0.7
74705,4.9
74706,11.6
74707,7.0
74708,7.8
74709,14.2
74710,13.6
74711,36.8
74712,15.4
74713,10.8
74714,12.1
74715,50.8
74716,42.5
74717,48.2
74718,88.3
74719,23.6
74720,27.2
74721,21.8
74722,73.9
74723,7.1
74724,6.0
74725,89.0
74726,2.7
74727,15.4
74728,38.1
74729,123.9
74730,86.0
74731,13.8
74732,22.0
74733,5.5
74734,23.2
74735,52.0
74736,12.3
74737,35.6
74738,10.1
74739,7.6
74740,13.9
74741,107.0
74742,0.5
74743,37.0
74744,10.3
74745,9.5
74746,12.9
74747,33.9
74748,10.3
74749,3.7
74750,32.1
74751,30.3
74752,6.4
74753,11.7
74754,10.9
74755,18.4
74756,3.1
74757,9.7
74758,16.1
74759,137.4
74760,27.0
74761,27.7
74762,3.2
74763,23.6
74764,3.0
74765,60.0
74766,5.7
74767,72.2
74768,40.4
74769,8.4
74770,51.0
74771,84.0
74772,21.5
74773,36.3
74774,51.9
74775,47.4
74776,31.2
74777,17.9
74778,57.7
74779,27.9
74780,22.7
74781,6.9
74782,48.2
74783,17.1
74784,12.2
74785,19.1
74786,50.5
74787,48.9
74788,26.7
74789,3.9
74790,44.0
74791,59.1
74792,4.4
74793,14.1
74794,24.3
74795,16.6
74796,5.0
74797,15.7
74798,18.3
74799,45.6
74800,3.3
74801,4.9
74802,41.0
74803,16.6
74804,22.4
74805,25.1
74806,35.7
74807,72.8
74808,56.2
74809,27.7
74810,44.0
74811,2.0
74812,5.9
74813,31.7
74814,0.4
74815,6.0
74816,7.9
74817,38.6
74818,7.0
74819,14.1
74820,10.4
74821,34.7
74822,108.0
74823,39.3
74824,32.3
74825,64.6
74826,38.9
74827,35.7
74828,0.6
74829,63.5
74830,15.9
74831,131.9
74832,17.4
74833,27.2
74834,19.2
74835,33.6
74836,39.6
74837,6.0
74838,52.3
74839,43.9
74840,48.4
74841,10.3
74842,4.2
74843,1.0
74844,7.1
74845,32.6
74846,18.2
74847,4.2
74848,67.0
74849,84.1
74850,21.9
74851,25.9
74852,1.4
74853,61.0
74854,37.8
74855,17.8
74856,4.7
74857,177.5
74858,7.2
74859,3.4
74860,18.8
74861,12.6
74862,7.8
74863,13.7
74864,23.8
74865,146.9
74866,30.1
74867,74.7
74868,12.1
74869,5.7
74870,5.4
74871,43.5
74872,58.4
74873,0.9
74874,15.9
74875,34.5
74876,5.4
74877,25.1
74878,10.0
74879,45.0
74880,82.4
74881,55.5
74882,81.6
74883,31.7
74884,86.7
74885,0.4
74886,21.3
74887,17.4
74888,20.7
74889,29.5
74890,51.4
74891,2.2
74892,34.0
74893,42.7
74894,57.1
74895,26.8
74896,31.6
74897,17.6
74898,56.9
74899,21.0
74900,36.4
74901,77.4
74902,1.7
74903,10.1
74904,2.1
74905,22.3
74906,28.6
74907,27.2
74908,6.4
74909,3.9
74910,33.6
74911,45.1
74912,23.2
74913,8.5
74914,12.0
74915,17.8
74916,38.0
74917,2.1
74918,16.3
74919,14.1
74920,66.2
74921,24.5
74922,8.6
74923,33.8
74924,35.1
74925,39.6
74926,50.0
74927,13.0
74928,86.5
74929,3.8
74930,12.7
74931,17.4
74932,3.3
74933,19.9
74934,45.1
74935,38.1
74936,9.6
74937,26.6
74938,118.5
74939,23.2
74940,13.3
74941,4.5
74942,2.3
74943,20.5
74944,50.8
74945,13.2
74946,31.6
74947,23.0
74948,40.7
74949,1.7
74950,13.2
74951,56.3
74952,50.2
74953,3.4
74954,3.8
74955,36.8
74956,15.3
74957,89.8
74958,113.5
74959,8.0
74960,2.5
74961,51.4
74962,2.9
74963,145.2
74964,8.5
74965,5.6
74966,44.5
74967,10.1
74968,20.0
74969,8.9
74970,32.4
74971,10.8
74972,15.0
74973,11.4
74974,12.9
74975,21.6
74976,8.1
74977,12.6
74978,29.7
74979,20.1
74980,2.2
74981,15.8
74982,57.6
74983,25.1
74984,33.2
74985,3.6
74986,60.8
74987,1.9
74988,20.5
74989,18.6
74990,48.3
74991,3.7
74992,12.3
74993,24.4
74994,12.7
74995,38.3
74996,25.5
74997,8.7
74998,15.0
74999,30.8
75000,39.1
75001,8.7
75002,48.2
75003,45.7
75004,13.5
75005,40.1
75006,7.4
75007,1.3
75008,28.5
75009,5.3
75010,6.7
75011,137.5
75012,23.3
75013,28.9
75014,9.5
75015,49.9
75016,5.4
75017,62.4
75018,73.9
75019,20.3
75020,31.8
75021,59.0
75022,3.2
75023,8.4
75024,20.1
75025,13.2
75026,1.1
75027,29.6
75028,66.7
75029,73.6
75030,21.3
75031,0.3
75032,49.9
75033,53.6
75034,47.1
75035,49.9
75036,62.0
75037,8.8
75038,7.5
75039,9.4
75040,4.4
75041,13.4
75042,14.0
75043,23.9
75044,20.8
75045,29.0
75046,17.6
75047,51.7
75048,1.9
75049,108.7
75050,5.3
75051,23.1
75052,44.9
75053,53.6
75054,40.5
75055,60.5
75056,3.1
75057,64.5
75058,25.1
75059,3.2
75060,85.1
75061,90.3
75062,7.2
75063,6.2
75064,5.1
75065,12.6
75066,18.3
75067,64.4
75068,0.8
75069,73.4
75070,9.4
75071,0.0
75072,7.0
75073,0.1
75074,20.3
75075,14.5
75076,92.8
75077,18.6
75078,12.7
75079,16.6
75080,24.5
75081,7.4
75082,20.4
75083,30.6
75084,11.0
75085,2.5
75086,113.7
75087,39.6
75088,152.9
75089,0.0
75090,106.3
75091,1.5
75092,3.9
75093,30.7
75094,101.2
75095,77.1
75096,61.2
75097,16.2
75098,23.0
75099,55.2
75100,26.4
75101,14.4
75102,40.8
75103,5.9
75104,21.1
75105,57.0
75106,53.3
75107,18.2
75108,0.6
75109,7.4
75110,27.4
75111,14.7
75112,9.5
75113,29.4
75114,77.1
75115,17.0
75116,3.3
75117,35.6
75118,2.8
75119,39.0
75120,44.8
75121,30.6
75122,16.6
75123,14.9
75124,16.2
75125,12.9
75126,18.7
75127,8.3
75128,45.9
75129,4.0
75130,4.8
75131,21.4
75132,9.7
75133,127.9
75134,14.5
75135,4.6
75136,17.0
75137,26.6
75138,15.0
75139,3.7
75140,7.0
75141,38.5
75142,31.6
75143,3.9
75144,29.9
75145,108.3
75146,0.6
75147,7.7
75148,13.0
75149,82.1
75150,50.3
75151,1.6
75152,27.4
75153,2.3
75154,28.1
75155,43.4
75156,19.8
75157,2.9
75158,96.9
75159,52.1
75160,24.8
75161,20.9
75162,14.0
75163,48.1
75164,53.1
75165,49.3
75166,26.5
75167,14.9
75168,5.9
75169,1.8
75170,4.3
75171,9.7
75172,83.8
75173,4.6
75174,45.5
75175,25.1
75176,54.4
75177,13.6
75178,73.9
75179,66.1
75180,8.5
75181,65.7
75182,147.7
75183,28.1
75184,90.1
75185,13.7
75186,7.6
75187,14.0
75188,22.0
75189,1.2
75190,4.6
75191,43.8
75192,3.3
75193,6.7
75194,11.6
75195,50.8
75196,58.4
75197,32.0
75198,11.7
75199,20.7
75200,42.6
75201,18.2
75202,41.2
75203,6.2
75204,60.6
75205,13.0
75206,14.8
75207,8.0
75208,22.3
75209,20.8
75210,79.1
75211,8.6
75212,86.4
75213,114.8
75214,5.7
75215,8.2
75216,107.0
75217,36.2
75218,60.2
75219,46.8
75220,85.9
75221,11.4
75222,13.7
75223,13.5
75224,20.4
75225,43.5
75226,18.1
75227,11.2
75228,1.2
75229,1.3
75230,47.2
75231,14.3
75232,32.9
75233,1.5
75234,7.6
75235,21.6
75236,12.1
75237,25.1
75238,84.6
75239,1.1
75240,22.6
75241,46.9
75242,8.3
75243,29.9
75244,12.2
75245,4.9
75246,31.4
75247,37.9
75248,9.1
75249,113.8
75250,16.3
75251,46.8
75252,3.6
75253,16.7
75254,20.4
75255,10.9
75256,14.8
75257,1.2
75258,13.2
75259,5.5
75260,1.6
75261,46.5
75262,0.1
75263,13.1
75264,59.2
75265,60.4
75266,79.9
75267,59.6
75268,28.5
75269,63.6
75270,62.4
75271,18.6
75272,12.7
75273,16.7
75274,41.7
75275,19.0
75276,49.7
75277,5.8
75278,28.3
75279,19.7
75280,1.3
75281,10.3
75282,6.4
75283,9.6
75284,24.3
75285,28.6
75286,39.2
75287,10.6
75288,0.2
75289,1.2
75290,2.0
75291,21.5
75292,9.9
75293,12.3
75294,31.8
75295,18.7
75296,2.8
75297,8.8
75298,12.1
75299,93.8
75300,3.2
75301,6.4
75302,4.0
75303,33.0
75304,7.5
75305,69.4
75306,11.8
75307,13.8
75308,26.4
75309,3.1
75310,60.8
75311,25.6
75312,30.7
75313,97.1
75314,37.1
75315,98.8
75316,69.0
75317,10.1
75318,11.5
75319,0.8
75320,1.9
75321,130.7
75322,37.8
75323,13.6
75324,19.7
75325,32.2
75326,35.2
75327,2.7
75328,67.0
75329,2.4
75330,34.0
75331,23.0
75332,66.5
75333,9.8
75334,33.5
75335,59.9
75336,0.9
75337,4.1
75338,20.4
75339,27.1
75340,13.9
75341,13.9
75342,26.4
75343,71.4
75344,4.4
75345,63.6
75346,24.2
75347,19.0
75348,44.7
75349,9.4
75350,26.4
75351,3.2
75352,37.2
75353,85.0
75354,116.6
75355,41.8
75356,85.2
75357,33.4
75358,36.9
75359,12.4
75360,27.6
75361,26.7
75362,7.8
75363,22.2
75364,38.9
75365,81.1
75366,0.8
75367,69.4
75368,76.2
75369,87.6
75370,68.4
75371,114.3
75372,177.7
75373,14.0
75374,17.0
75375,1.4
75376,13.8
75377,11.0
75378,32.2
75379,4.2
75380,6.3
75381,1.8
75382,86.8
75383,19.6
75384,17.2
75385,24.8
75386,22.7
75387,30.2
75388,70.0
75389,10.0
75390,11.6
75391,99.9
75392,35.5
75393,9.4
75394,0.2
75395,81.7
75396,41.4
75397,43.8
75398,19.2
75399,70.0
75400,28.0
75401,9.6
75402,2.2
75403,16.6
75404,58.0
75405,18.6
75406,71.7
75407,15.4
75408,41.9
75409,34.9
75410,34.4
75411,4.8
75412,31.7
75413,43.6
75414,12.8
75415,5.3
75416,88.0
75417,18.8
75418,46.6
75419,43.3
75420,40.9
75421,3.0
75422,23.1
75423,6.6
75424,10.7
75425,29.6
75426,32.5
75427,2.4
75428,19.3
75429,2.8
75430,10.4
75431,52.7
75432,2.0
75433,59.6
75434,9.5
75435,29.7
75436,11.7
75437,44.3
75438,1.1
75439,27.0
75440,56.5
75441,23.5
75442,23.9
75443,68.9
75444,55.7
75445,30.2
75446,11.7
75447,9.6
75448,28.7
75449,126.5
75450,15.4
75451,17.2
75452,17.9
75453,28.2
75454,13.9
75455,9.1
75456,13.2
75457,88.3
75458,15.2
75459,72.8
75460,1.5
75461,76.3
75462,4.8
75463,78.3
75464,1.8
75465,13.9
75466,4.6
75467,85.7
75468,58.6
75469,1.4
75470,0.3
75471,54.0
75472,3.6
75473,22.5
75474,73.9
75475,12.3
75476,2.3
75477,4.6
75478,25.7
75479,32.4
75480,2.2
75481,10.2
75482,30.1
75483,1.4
75484,18.3
75485,28.5
75486,28.3
75487,1.8
75488,16.4
75489,33.8
75490,1.2
75491,14.4
75492,43.0
75493,54.5
75494,57.6
75495,49.5
75496,6.6
75497,14.1
75498,74.7
75499,10.9
75500,0.5
75501,28.5
75502,62.2
75503,6.9
75504,1.1
75505,57.0
75506,0.0
75507,39.9
75508,12.5
75509,49.4
75510,42.0
75511,13.0
75512,107.9
75513,46.1
75514,16.9
75515,13.1
75516,84.3
75517,58.1
75518,22.7
75519,9.8
75520,22.9
75521,75.5
75522,14.5
75523,25.4
75524,17.4
75525,13.5
75526,7.3
75527,49.0
75528,11.9
75529,17.4
75530,0.8
75531,104.2
75532,62.2
75533,0.2
75534,27.7
75535,26.8
75536,20.3
75537,38.5
75538,67.4
75539,24.1
75540,48.2
75541,4.9
75542,63.9
75543,5.2
75544,26.5
75545,27.6
75546,75.3
75547,0.7
75548,22.7
75549,18.1
75550,84.2
75551,17.6
75552,27.7
75553,11.6
75554,2.4
75555,49.4
75556,26.2
75557,28.5
75558,27.0
75559,35.1
75560,59.9
75561,82.6
75562,54.8
75563,9.1
75564,97.8
75565,39.7
75566,1.7
75567,59.5
75568,6.3
75569,6.4
75570,43.8
75571,1.5
75572,38.0
75573,77.1
75574,3.7
75575,74.1
75576,21.7
75577,7.9
75578,19.1
75579,7.0
75580,11.1
75581,30.2
75582,33.4
75583,29.5
75584,5.8
75585,91.0
75586,0.9
75587,75.4
75588,62.2
75589,39.4
75590,17.5
75591,12.4
75592,58.8
75593,2.4
75594,80.6
75595,25.4
75596,15.7
75597,6.9
75598,23.8
75599,24.6
75600,14.2
75601,5.7
75602,30.5
75603,32.5
75604,9.1
75605,20.8
75606,26.1
75607,19.4
75608,37.4
75609,50.0
75610,21.8
75611,1.5
75612,99.9
75613,41.1
75614,23.8
75615,52.6
75616,9.8
75617,78.2
75618,9.1
75619,15.0
75620,0.6
75621,6.0
75622,12.4
75623,30.8
75624,46.7
75625,29.3
75626,63.1
75627,11.9
75628,51.3
75629,10.6
75630,10.5
75631,1.0
75632,10.3
75633,0.6
75634,85.7
75635,51.4
75636,27.0
75637,54.9
75638,10.2
75639,1.3
75640,66.6
75641,73.0
75642,49.3
75643,34.6
75644,11.3
75645,23.9
75646,13.1
75647,6.8
75648,13.8
75649,34.3
75650,24.1
75651,79.8
75652,50.7
75653,21.7
75654,69.4
75655,40.3
75656,105.0
75657,21.2
75658,64.1
75659,54.5
75660,43.9
75661,53.0
75662,26.1
75663,81.7
75664,13.1
75665,31.8
75666,3.7
75667,7.8
75668,90.1
75669,18.1
75670,13.4
75671,5.8
75672,2.6
75673,5.3
75674,0.3
75675,3.3
75676,6.9
75677,34.0
75678,48.7
75679,26.4
75680,3.2
75681,12.8
75682,66.9
75683,53.2
75684,34.9
75685,79.6
75686,68.9
75687,136.2
75688,28.4
75689,119.6
75690,17.5
75691,4.5
75692,46.5
75693,2.3
75694,4.0
75695,25.7
75696,48.7
75697,71.4
75698,19.8
75699,61.6
75700,57.2
75701,29.8
75702,6.4
75703,10.4
75704,23.2
75705,35.3
75706,21.9
75707,68.4
75708,63.7
75709,6.4
75710,84.1
75711,72.7
75712,27.3
75713,41.9
75714,2.2
75715,61.4
75716,45.7
75717,51.5
75718,102.9
75719,23.4
75720,10.8
75721,21.5
75722,73.4
75723,5.5
75724,19.0
75725,22.9
75726,18.7
75727,57.0
75728,70.8
75729,39.5
75730,68.0
75731,6.5
75732,31.3
75733,32.9
75734,46.5
75735,1.5
75736,170.1
75737,19.4
75738,13.4
75739,29.1
75740,3.9
75741,19.6
75742,51.8
75743,1.7
75744,9.8
75745,47.5
75746,22.2
75747,65.8
75748,25.4
75749,21.3
75750,35.4
75751,26.7
75752,15.5
75753,7.2
75754,16.4
75755,15.1
75756,60.9
75757,25.8
75758,39.0
75759,7.5
75760,38.2
75761,10.2
75762,16.9
75763,9.7
75764,28.2
75765,33.7
75766,12.1
75767,14.3
75768,53.1
75769,1.5
75770,6.4
75771,14.4
75772,19.6
75773,37.2
75774,2.4
75775,23.9
75776,78.7
75777,6.7
75778,4.6
75779,202.3
75780,2.2
75781,8.5
75782,2.1
75783,19.4
75784,13.5
75785,23.8
75786,31.1
75787,1.6
75788,48.2
75789,2.2
75790,1.8
75791,2.9
75792,14.5
75793,91.1
75794,19.2
75795,0.4
75796,31.4
75797,18.2
75798,184.2
75799,29.0
75800,51.7
75801,10.7
75802,2.3
75803,1.2
75804,4.2
75805,5.7
75806,190.1
75807,10.1
75808,4.2
75809,106.7
75810,43.6
75811,5.8
75812,95.2
75813,10.4
75814,1.6
75815,14.4
75816,3.5
75817,44.3
75818,3.8
75819,23.2
75820,17.9
75821,3.0
75822,29.9
75823,26.5
75824,3.7
75825,12.4
75826,3.1
75827,28.7
75828,49.6
75829,21.1
75830,21.5
75831,23.6
75832,126.8
75833,2.6
75834,66.4
75835,8.0
75836,108.9
75837,103.1
75838,12.5
75839,4.6
75840,77.6
75841,15.4
75842,6.5
75843,19.8
75844,1.8
75845,24.5
75846,16.7
75847,64.4
75848,6.3
75849,34.7
75850,12.6
75851,102.2
75852,11.5
75853,6.2
75854,14.8
75855,52.2
75856,12.1
75857,27.2
75858,18.4
75859,32.1
75860,44.9
75861,43.2
75862,156.6
75863,15.0
75864,1.4
75865,51.0
75866,7.1
75867,2.6
75868,57.6
75869,3.8
75870,203.5
75871,13.2
75872,21.4
75873,59.2
75874,9.6
75875,20.6
75876,26.8
75877,34.6
75878,3.4
75879,41.3
75880,116.4
75881,37.4
75882,6.9
75883,13.8
75884,80.9
75885,18.7
75886,22.8
75887,81.3
75888,7.5
75889,25.6
75890,6.8
75891,12.2
75892,82.8
75893,31.4
75894,14.0
75895,19.7
75896,17.9
75897,118.1
75898,3.3
75899,119.5
75900,9.4
75901,11.9
75902,2.3
75903,67.5
75904,18.4
75905,19.0
75906,44.3
75907,94.9
75908,16.6
75909,32.7
75910,16.0
75911,30.3
75912,1.1
75913,0.5
75914,110.2
75915,11.5
75916,28.4
75917,7.8
75918,43.7
75919,58.7
75920,5.3
75921,11.5
75922,3.6
75923,28.2
75924,3.0
75925,1.9
75926,36.9
75927,55.9
75928,41.1
75929,84.3
75930,47.0
75931,0.7
75932,3.2
75933,3.2
75934,16.7
75935,3.1
75936,114.9
75937,1.1
75938,7.3
75939,2.1
75940,13.0
75941,52.4
75942,0.4
75943,4.0
75944,74.8
75945,44.6
75946,1.5
75947,32.6
75948,15.8
75949,0.5
75950,11.7
75951,35.5
75952,10.5
75953,30.6
75954,103.5
75955,1.5
75956,10.5
75957,23.4
75958,118.1
75959,47.8
75960,14.8
75961,5.4
75962,40.4
75963,20.1
75964,2.5
75965,2.4
75966,5.2
75967,100.6
75968,7.4
75969,19.2
75970,43.9
75971,17.9
75972,2.2
75973,21.3
75974,33.7
75975,6.0
75976,9.2
75977,36.9
75978,4.8
75979,40.9
75980,10.4
75981,23.4
75982,25.7
75983,22.4
75984,7.4
75985,4.8
75986,7.2
75987,0.5
75988,45.3
75989,4.4
75990,34.1
75991,0.2
75992,21.4
75993,15.0
75994,75.7
75995,16.4
75996,3.9
75997,63.4
75998,40.1
75999,68.7
76000,31.9
76001,52.6
76002,21.6
76003,5.8
76004,1.2
76005,4.2
76006,9.0
76007,14.1
76008,0.8
76009,28.0
76010,37.4
76011,13.6
76012,10.4
76013,14.8
76014,9.8
76015,25.5
76016,45.5
76017,24.9
76018,3.0
76019,26.2
76020,76.3
76021,1.0
76022,109.9
76023,33.2
76024,6.0
76025,8.4
76026,2.7
